Unit,FileName,ImageID,ObjectID,BorderObject,Area,FilledArea,MajorAxisLength,MinorAxisLength,Eccentricity,Orientation,ConvexArea,Circularity,EulerNumber,EquivDiameter,Solidity,Extent,Perimeter,Centroid_x,Centroid_y,Centroid_x_pixels,Centroid_y_pixels,BoundingBox_x,BoundingBox_y,BoundingBox_w,BoundingBox_h
um,Steel 1 1200 degree cropped.png,1,347,0,17.3624546575828,17.3624546575828,5.26473448042752,4.30840509978503,0.574717566567462,-19.6048839962283,17.3624546575828,1,1,4.70176178296026,1,0.8,12.0284806624744,367.154161549624,348.619255517727,431.666666666667,409.875,364.460752642503,346.599198837387,5.10330108717624,4.2527509059802
um,Steel 1 1200 degree cropped.png,1,348,0,223.541603716379,223.541603716379,35.4280257495148,8.72329434310762,0.969212489809749,0.303030124713648,247.414978870555,0.493676677326216,1,16.8707441965436,0.903508771929825,0.702272727272727,72.7611658005965,382.813643688214,440.317992669983,450.077669902913,517.686084142395,366.161853004895,436.757518044167,34.0220072478416,9.35605199315645
um,Steel 1 1200 degree cropped.png,1,349,0,303.119520896967,303.119520896967,39.2660002310867,10.7438244603253,0.961838877434851,-50.3821439892087,355.206884869715,0.462260448894752,1,19.6454514019708,0.853360488798371,0.362770562770563,88.1033899690107,380.488244183394,522.465165956741,447.343675417661,614.267303102625,367.012403186092,506.502632902242,28.0681559794693,29.7692563418614
um,Steel 1 1200 degree cropped.png,1,350,0,279.24614574279,279.24614574279,35.352026193996,13.7686682193317,0.921037781260268,-82.9848897785384,391.378665406346,0.327753464262102,1,18.8559602108882,0.713493530499076,0.495507060333761,100.800403073905,377.298331284079,167.827212436827,443.593264248705,197.316062176166,369.56405372968,149.271556799905,16.1604534427248,34.8725574290377
um,Steel 1 1200 degree cropped.png,1,351,0,313.247619447223,313.247619447223,41.7965919233502,10.4386387640982,0.968310722528548,-5.47566066942755,366.058419030704,0.47111459076277,1,19.9709603267934,0.855731225296443,0.658054711246201,88.7361993038205,392.979719861198,405.496361326743,462.030023094688,476.745958429561,373.81680463566,399.333310071541,39.9758585162139,11.9077025367446
um,Steel 1 1200 degree cropped.png,1,352,0,60.0451556908073,60.0451556908073,13.7358300051238,5.72000904620412,0.909167869727927,1.54211457755021,60.7685913015399,0.774315824535715,1,8.74367581142596,0.988095238095238,0.922222222222222,28.5444640809391,379.99097914374,450.320206776853,446.759036144578,529.44578313253,373.81680463566,447.814670399715,12.7582527179406,5.10330108717624
um,Steel 1 1200 degree cropped.png,1,353,0,244.521236427625,244.521236427625,32.5382798250248,10.7235727879618,0.944131873469196,-84.7758032689005,278.522710132058,0.554594474231702,1,17.6446623018744,0.877922077922078,0.635338345864662,71.7626198878723,379.456103322229,582.340002164683,446.130177514793,684.662721893491,373.81680463566,566.891695767161,11.9077025367446,32.3209068854495
um,Steel 1 1200 degree cropped.png,1,354,0,75.9607391269248,75.9607391269248,12.9522425386303,7.92171020891346,0.791160054979336,85.5916841475659,83.9185308449836,0.788635374551348,1,9.83444034522109,0.905172413793103,0.596590909090909,32.1184759423249,381.159887866652,141.434344416027,448.133333333333,166.285714285714,376.368455179248,134.812203719572,9.35605199315645,13.6088028991367
um,Steel 1 1200 degree cropped.png,1,355,0,34.7249093151656,34.7249093151656,10.5611545566333,5.22603225281734,0.868986772048916,-65.4659723874094,40.5123942010266,0.622849749709883,1,6.64929528050991,0.857142857142857,0.545454545454545,23.7966929695028,383.367774378674,191.958544018681,450.729166666667,225.6875,378.920105722836,188.396865134923,6.80440144956833,9.35605199315645
um,Steel 1 1200 degree cropped.png,1,356,0,261.160255474475,261.160255474475,31.5531351844464,10.8067844940438,0.939519726761035,41.1500548292288,279.24614574279,0.634531132703503,1,18.2351189955876,0.935233160621762,0.481333333333333,69.2449913515321,393.083768920232,495.571531612328,462.152354570637,582.648199445983,380.621206085228,485.238878372341,25.5165054358812,21.263754529901
